Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>=30 kg/m (obesity),Prevalence of BMI>=30 kg/m lower 95% uncertainty interval,Prevalence of BMI>=30 kg/m upper 95% uncertainty interval,Prevalence of BMI>=35 kg/m (severe obesity),Prevalence of BMI>=35 kg/m lower 95% uncertainty interval,Prevalence of BMI>=35 kg/m upper 95% uncertainty interval,Prevalence of BMI<18.5 kg/m (underweight),Prevalence of BMI<18.5 kg/m lower 95% uncertainty interval,Prevalence of BMI<18.5 kg/m upper 95% uncertainty interval,Prevalence of BMI 18.5 kg/m to <20 kg/m,Prevalence of BMI 18.5 kg/m to <20 kg/m lower 95% uncertainty interval,Prevalence of BMI 18.5 kg/m to <20 kg/m upper 95% uncertainty interval,Prevalence of BMI 20 kg/m to <25 kg/m,Prevalence of BMI 20 kg/m to <25 kg/m lower 95% uncertainty interval,Prevalence of BMI 20 kg/m to <25 kg/m upper 95% uncertainty interval,Prevalence of BMI 25 kg/m to <30 kg/m,Prevalence of BMI 25 kg/m to <30 kg/m lower 95% uncertainty interval,Prevalence of BMI 25 kg/m to <30 kg/m upper 95% uncertainty interval,Prevalence of BMI 30 kg/m to <35 kg/m,Prevalence of BMI 30 kg/m to <35 kg/m lower 95% uncertainty interval,Prevalence of BMI 30 kg/m to <35 kg/m upper 95% uncertainty interval,Prevalence of BMI 35 kg/m to <40 kg/m,Prevalence of BMI 35 kg/m to <40 kg/m lower 95% uncertainty interval,Prevalence of BMI 35 kg/m to <40 kg/m upper 95% uncertainty interval,Prevalence of BMI >=40 kg/m(morbid obesity),Prevalence of BMI >=40 kg/m lower 95% uncertainty interval,Prevalence of BMI >=40 kg/m upper 95% uncertainty interval
World,NA,Men,2015,24.3811104850312,24.2187870705687,24.5437907387059,0.111941945086732,0.103036195526977,0.121826229684157,0.0260262944813694,0.0224912588094793,0.0298174090995251,0.0821554337953818,0.0698719023106643,0.0949657506643253,0.0901637818862863,0.0779173049296141,0.103975039403537,0.434513193685134,0.411788669985747,0.45746375942252,0.281225645646465,0.262640108321771,0.301128410071198,0.0859156506053628,0.0770458817526032,0.0954606142018448,0.0189293685669175,0.0159782143017065,0.0222484174471077,0.00709692591445191,0.00537288838235736,0.00917896493632728
World,NA,Men,2016,24.4571048600277,24.2670725828215,24.649165280197,0.115540116931745,0.105871789209869,0.126377215064927,0.0274692704049889,0.0235540150668396,0.0316567570557779,0.080725578325806,0.0678840690129372,0.0944188318357541,0.0885110844035077,0.0757363039294126,0.103033415758773,0.431535291881685,0.407173100992995,0.456049746494699,0.283687928557256,0.26366978386271,0.305448261589921,0.0880708465267563,0.078468642522005,0.0985653718949427,0.0198258120247325,0.0165559679531201,0.0234477430966806,0.00764345838025635,0.00570315327917429,0.0100546749462259
World,NA,Women,1975,22.0777018537798,21.6770809943505,22.5029513108903,0.0656333159487595,0.0536865695763037,0.0789163503568865,0.013996402603911,0.0100157918165345,0.0190508906916046,0.144659603907193,0.117082709241792,0.173607469765939,0.152228723962815,0.121824000916696,0.184146998211334,0.466855003043166,0.424619313383767,0.506967389232407,0.170623353238066,0.146376588948086,0.196814875362976,0.0516369133448485,0.0403948124857863,0.0646563910874096,0.0111178399436645,0.00742082752524095,0.016072660061133,0.00287856266024657,0.00161351919209843,0.00484396295231283
World,NA,Women,1976,22.1419619622255,21.7720794173272,22.5369903790484,0.0670742182299792,0.0555937034389595,0.0798693690079482,0.0145090528043986,0.0106141514836591,0.019415038630245,0.143182544205933,0.117126128910664,0.170439453611252,0.15056606093464,0.121778898129466,0.180912808516753,0.466680024538647,0.426269097807372,0.504921722525552,0.172497152190802,0.149012067742751,0.197428102544765,0.0525651654255806,0.0416927227179477,0.0650427615989154,0.0114885055556587,0.0078587892271257,0.0163078769308221,0.00302054724873987,0.00175553918749425,0.00493266421543506
World,NA,Women,1977,22.2066395035205,21.8626679255946,22.570031115916,0.0685437913875587,0.0574404935664413,0.0808485311093877,0.0150407238679463,0.011183727322014,0.0197523664845366,0.141698800487713,0.116820347189392,0.1678298472315,0.14888752146533,0.121420032157354,0.177438024193434,0.466473459716634,0.427371926288632,0.502969603007153,0.174396427042764,0.151683907881772,0.198278553576768,0.0535030675196124,0.0429529545222799,0.0653306589858194,0.0118692837113895,0.00829360373156367,0.0165134978005604,0.00317144015655684,0.00190683331505395,0.00502168311334771
World,NA,Women,1978,22.2711791588646,21.9528560639196,22.6062457954582,0.0700245861554501,0.0592809550133468,0.0818519364373284,0.0155876407653858,0.0118345912888307,0.0201847437112708,0.140226973064397,0.116836799949502,0.165117281813699,0.147214818555031,0.121195224128666,0.174418010821923,0.466237909489467,0.429165172521426,0.500972324375641,0.176295712835654,0.154325884050523,0.199298375642414,0.0544369453900643,0.0442308120073573,0.0657335423516753,0.0122571685092139,0.00875349153501551,0.0167482976950729,0.00333047225617195,0.00206541010596352,0.00512285426452523
World,NA,Women,1979,22.3357249838338,22.0430610991525,22.6429380586178,0.0715173039963464,0.0611574546215692,0.0828510569036731,0.0161484826734245,0.012440640371746,0.0206070900547288,0.138768376893851,0.116404705030052,0.162194838589923,0.145559838168114,0.120910291971317,0.171026514526217,0.465964506881184,0.431043538767112,0.499122955120584,0.178189974160504,0.156975114481652,0.200154769499834,0.0553688213229219,0.0454829074311372,0.0661456564054194,0.0126509555441236,0.00924254750972182,0.0170192295323303,0.00349752712930097,0.0022374564064664,0.00521324101855178
World,NA,Women,1980,22.4008728007152,22.129542960415,22.680931934422,0.0730442122854905,0.0630901831176636,0.0838701152189221,0.0167307871089844,0.0131146327553842,0.0210382877791393,0.13730320177698,0.116269783298109,0.15963359706228,0.143918817629679,0.120746974621091,0.168019388645999,0.465637951254021,0.432421144040881,0.497186013977921,0.180095817153829,0.159737445253319,0.201282396490808,0.0563134251765061,0.046717067704759,0.0666986945686509,0.0130564735483707,0.0097494651657303,0.0172452482365608,0.00367431356061371,0.00242122190246712,0.00535035866801785
World,NA,Women,1981,22.4674332364336,22.2160929651301,22.7255237235237,0.074615363278079,0.0648876239893816,0.085026164875318,0.01733592232345,0.0137815827421911,0.0215463453055214,0.135806573244443,0.115808734342651,0.156916897558821,0.142274970284948,0.120346971777664,0.165182325128087,0.465267969691552,0.43383382059236,0.495471248916731,0.182035123600977,0.162495155365936,0.202381640990201,0.057279440954629,0.0479819540500668,0.0671652656449569,0.0134746400182445,0.0102606629689673,0.0175348779779129,0.00386128230520553,0.00261825486148914,0.0054784525566574
World,NA,Women,1982,22.5348317083559,22.3075549564755,22.7737323780556,0.0762212484327119,0.0668822213056295,0.0863259761087448,0.0179617391268669,0.0144786734068566,0.0220760015334052,0.134302526490384,0.115553237251052,0.154316125564269,0.140639106437734,0.1200266753775,0.162269319199061,0.464846325399795,0.434835204049903,0.493571190162385,0.183990793339375,0.165073450341449,0.203365484308844,0.058259509305845,0.0492577782692682,0.067704251807694,0.0139033702558341,0.0107656097028051,0.0178445600917091,0.00405836887103278,0.00282018337522671,0.00563494926597743
World,NA,Women,1983,22.6024533920963,22.3888545248521,22.8203357126144,0.0778436607328043,0.0688259628494765,0.0875722796487233,0.0186046343232512,0.0151824792169544,0.0225396829613808,0.132818596321907,0.114905910211063,0.151820852181522,0.139023582019654,0.119667541809696,0.159438460557752,0.464375752479732,0.436249424759272,0.491636880463842,0.185938408545903,0.167699776639576,0.204535565099797,0.0592390264095532,0.0505928639601998,0.0683206585824402,0.0143399637701163,0.0112659419248988,0.0181568455712755,0.0042646705531349,0.00303138675810278,0.0058218156907658
World,NA,Women,1984,22.669498932913,22.4726167139056,22.8715581675534,0.079485377505068,0.0708124580484268,0.0887487866069555,0.0192657284429073,0.0159147284096932,0.0230871537496891,0.131365013242462,0.114392906292384,0.149258973529813,0.137432579170836,0.118975196743544,0.156848926109839,0.463843024747846,0.437149364270717,0.489575163183339,0.187874005433788,0.170298366929397,0.205731106897779,0.0602196490621607,0.0518922992297585,0.0689744817123169,0.0147849532800905,0.0117923196776241,0.0184790391379382,0.00448077516281677,0.0032529851893419,0.00600434346056369
World,NA,Women,1985,22.7361405808628,22.550820858865,22.9221057042287,0.0811622467143514,0.0728129433962274,0.0899524509493743,0.0199507151099204,0.0166655998224132,0.0236823978050092,0.129935746825916,0.113774781342288,0.146786158375844,0.13586417365689,0.118540116050584,0.154260390274495,0.463229459583769,0.437934143964836,0.487683135264604,0.189808373319073,0.17288452901382,0.206876720518066,0.0612115316044309,0.0532040705597525,0.0696557863576699,0.0152423481388335,0.0122971729538489,0.0187882966173984,0.00470836697108692,0.00347495607947188,0.00622139690445914
World,NA,Women,1986,22.8021962391465,22.6272814139573,22.9752072144874,0.0828776835029351,0.0747862738633557,0.0913206280328583,0.0206587623477116,0.0174543953767664,0.0242858391522165,0.128519566765464,0.113308009246146,0.144361360045276,0.134319262712366,0.117832877539062,0.151800336585588,0.46254420524899,0.438601055640451,0.485838558785699,0.191739281870245,0.175491343964429,0.208155492295016,0.0622189211552235,0.0544963607106512,0.070339874400732,0.0157114154160315,0.0128427928342239,0.0191308687058608,0.00494734693168015,0.00371629888509909,0.0064130442630368
World,NA,Women,1987,22.8672191998194,22.7038869092284,23.0267988881566,0.0846218819684587,0.0768464247432745,0.0927665429675249,0.0213880790679445,0.0182435462881385,0.024912301957528,0.127134761202488,0.112751064117019,0.142346387039078,0.132806486308984,0.117104665194388,0.149389809820587,0.461783566350041,0.439621373475135,0.483985275120491,0.193653304270028,0.178046227896356,0.20928688670917,0.0632338029005142,0.0557766180767694,0.0709922672872912,0.0161910953127339,0.0133786128455447,0.0194964385686406,0.0051969837552106,0.00397387250230519,0.00662744690961083
World,NA,Women,1988,22.9309108366924,22.7800936245531,23.0803854230281,0.0863852820851976,0.0788202399209951,0.0942721767423362,0.0221345356591247,0.0190745253293134,0.02557075659699,0.125791886269673,0.112284396536118,0.1401632341438,0.131322979418185,0.116382027821185,0.147119750240989,0.460956682701128,0.439926532874217,0.482132284495165,0.195543169625817,0.180549112133345,0.21051985398135,0.0642507464260729,0.057049092986077,0.0716373398354416,0.0166781327529921,0.013940235192915,0.0198731367336583,0.00545640290613263,0.00424023139828436,0.00687143395865767
World,NA,Women,1989,22.9933608467911,22.8513485318885,23.1338422924265,0.0881685506043214,0.0809564162255306,0.0957349416622778,0.0228982669879701,0.0198803920130158,0.0262398595792858,0.124483744212245,0.111555580620305,0.138201958020365,0.129865238694044,0.115726219083712,0.144675501235022,0.460069905911,0.439931213591136,0.480036383674503,0.19741256067839,0.183062170934124,0.211792313926379,0.0652702836163513,0.0582972392086568,0.0724242201222872,0.0171731533363502,0.014483363582307,0.0202321339755236,0.00572511365161996,0.00450477007927578,0.00715722417780224
World,NA,Women,1990,23.0551152169756,22.9228369748021,23.1861800068256,0.089993899876,0.0830136902866955,0.0972696068514383,0.0236863720554417,0.0207285606611312,0.0269759352435107,0.123197090478982,0.110846235238732,0.136280886532708,0.128419929176235,0.114898913936319,0.142658452781379,0.459115916033018,0.439815701997402,0.478217739002758,0.199273164535765,0.185630941113604,0.212952974395737,0.0663075278205583,0.0595047972987215,0.0731331185495497,0.0176810987785046,0.0150514668034246,0.0206648700512217,0.00600527327693705,0.00477754565723497,0.00742753121265427
World,NA,Women,1991,23.1166715569146,22.991187030832,23.2388042750281,0.0918587973247591,0.0851386372239596,0.0988762422145246,0.0244951126453235,0.0216031453301295,0.0277581881600377,0.121909635248979,0.110287314374013,0.134329721260257,0.126986424965598,0.114233119972104,0.140406102218303,0.458101857887204,0.440023315425994,0.476082605913035,0.20114328467346,0.188086681389046,0.214323989924678,0.0673636846794356,0.0608521886512427,0.0739377963995887,0.0181993685893581,0.0156122412474947,0.0211137377424484,0.00629574405596536,0.00505968897887571,0.00770959252945675
World,NA,Women,1992,23.1781361254523,23.0614047693438,23.2957073004813,0.0937600624719607,0.0873049269246642,0.100444927723945,0.0253232008637063,0.0225222204403686,0.028479854231188,0.120635975350863,0.109481080977764,0.132336323064048,0.125560518113262,0.113383446460282,0.138251870906492,0.45703320735096,0.439672865322734,0.474182297160251,0.203010236812955,0.190233359042335,0.215605770142113,0.0684368616082544,0.0621983153007242,0.0747300989930066,0.018726656772743,0.0161958254404751,0.0216072560698392,0.0065965440909633,0.00536102685345731,0.0080096591190125
World,NA,Women,1993,23.2394133482478,23.1285941309972,23.3526420016338,0.0956910327007956,0.0894871084372011,0.102119126238,0.0261694596981005,0.0234152328396672,0.0292766784907973,0.119391290697613,0.108723788511957,0.130669814219536,0.124143727343368,0.112609722008282,0.136203295162387,0.455901431613032,0.439260367844832,0.472346317614392,0.204872517745192,0.192575275445025,0.217076080653293,0.0695215730026951,0.0634773736757333,0.0755740849441934,0.0192621565945036,0.0167859885453362,0.0221138431536992,0.0069073031035969,0.00565703496856956,0.00832313821167492
World,NA,Women,1994,23.3004260851163,23.1922329282966,23.4080000927135,0.097662056121685,0.0915736464877866,0.103876494672215,0.0270382980332971,0.0243093244279944,0.0300907472837045,0.118183953928386,0.108006298677681,0.129038715530402,0.122734534131403,0.11186261661684,0.13430523661529,0.454693359065159,0.43900688473883,0.470450504475647,0.206726096853367,0.194856021241385,0.218598380410446,0.0706237580883879,0.0647955422471954,0.0764973045121719,0.0198082688219883,0.0173830793654735,0.0225880833735818,0.00723002921130881,0.00597969573624965,0.00863226108310176
World,NA,Women,1995,23.362492958047,23.2566378552256,23.4668876433759,0.0996903190959469,0.0937572897482275,0.105785293327138,0.0279360689887687,0.0252327506533829,0.0309471720802285,0.116999639788292,0.107360293478727,0.127300962291641,0.121332020600811,0.110967432759644,0.132486738786868,0.45340131892549,0.438397925109274,0.468634421598595,0.20857670168946,0.197131783390395,0.219999465758822,0.0717542501071782,0.0659758356338337,0.0774733392923642,0.0203694926661432,0.0179934403961083,0.0230768873775679,0.00756657632262556,0.00631359009967072,0.00897552050695691
World,NA,Women,1996,23.425818730749,23.3240772093914,23.5278424801774,0.101784375935079,0.096076718254973,0.107681545721287,0.0288650021289321,0.0262102269811212,0.0318100651974263,0.115825128635953,0.106682175150544,0.125719142342455,0.119927045996466,0.109954465239794,0.130525030163147,0.452023365599047,0.437570812382072,0.466686020312685,0.210440083933454,0.199311928684189,0.221513292195472,0.0729193738061469,0.0673213920252091,0.0785435061009721,0.0209474441724029,0.0185715557338846,0.02356353578684,0.00791755795652919,0.00664793326599079,0.00934837428360779
World,NA,Women,1997,23.490353779996,23.3923619206955,23.5906398829542,0.103942122540767,0.098432655786747,0.109701402921067,0.0298237227751615,0.0271841918772441,0.0327077787595618,0.114659350662869,0.105816167061964,0.124177643871561,0.118520790433881,0.108785956593199,0.128659019154533,0.45056226023264,0.43683251345271,0.464800821741876,0.212315476229843,0.20151451011895,0.223003373635295,0.0741183997656054,0.0687289332936192,0.0796095213279884,0.0215410792048621,0.0192043104875732,0.0240814933181319,0.00828264357029936,0.00700612902744715,0.00972814665238671
World,NA,Women,1998,23.5557354147798,23.4588951133126,23.6520127959472,0.106149568475789,0.100735829902972,0.111722874555186,0.0308083853644735,0.028196309100336,0.0336516378624294,0.11350347947561,0.104829070588102,0.122582737397304,0.117114367449263,0.107590092773037,0.126890241478136,0.449043340681169,0.43580617165293,0.462738824089477,0.214189244018169,0.203759693685916,0.22463526052051,0.0753411831113158,0.0700208194668392,0.0806351420681727,0.0221482620473001,0.0198479463870993,0.0246416564017314,0.00866012331717334,0.00738694321786473,0.0100963515360611
World,NA,Women,1999,23.6215290124485,23.5271420835043,23.7166709537552,0.108401724988706,0.103069542007896,0.113791088492227,0.0318160916483071,0.0291543245536207,0.0346677528109238,0.112343483477423,0.103815562882806,0.121182998292657,0.115712554525666,0.106372367558015,0.125062690250707,0.447481940476778,0.434680497512892,0.460762350518171,0.216060296631427,0.205881377552161,0.22630089335363,0.0765856333403989,0.0713478928154396,0.08173067227678,0.0227666232332937,0.0204956440830863,0.0252443211916013,0.00904946841501341,0.00777000299549874,0.010502808864822
World,NA,Women,2000,23.6873810486537,23.5949354032224,23.7804623589464,0.110700368095523,0.105419677521282,0.115956942484441,0.0328473115495708,0.0301993838979614,0.0356814987645149,0.111159424251947,0.102801744181801,0.119769065989484,0.114317912850879,0.105177764892897,0.123389288959385,0.44588820284953,0.43326763125389,0.459177026564182,0.21793409205212,0.207875212816376,0.22801233932737,0.0778530565459527,0.0726580232630576,0.0829168783887949,0.0233974422339861,0.0211260671588796,0.0258318710743058,0.00944986931558473,0.00814623694134768,0.010920447155325
World,NA,Women,2001,23.7537897871072,23.6625387048555,23.8467631370985,0.113063113661465,0.107812850972278,0.118270114158662,0.0339043308766916,0.0312743703578671,0.0367234510063554,0.109919174615352,0.101820150900483,0.118418152859587,0.112907503524463,0.103990340685033,0.121852935136089,0.444263797041089,0.431819577187559,0.457306131199483,0.219846411257631,0.21004034091576,0.229788078216188,0.0791587827847735,0.0740282315276513,0.0842103881203587,0.0240436307099791,0.0217871509459934,0.0264299093138636,0.0098607001667125,0.00852692799553435,0.0113389075032324
World,NA,Women,2002,23.8205075501331,23.7309178471446,23.9111780027851,0.115492026696094,0.110276009750311,0.12073315636743,0.0349887744866031,0.0323501296263584,0.0377977839367232,0.108634555215321,0.100671093059748,0.117031619419161,0.111487816794593,0.102741766240428,0.120319141362681,0.442596901021045,0.430258441264846,0.455603684559041,0.221788700372946,0.212099553667081,0.231764871917553,0.0805032522094909,0.0754567343195036,0.0855256648336507,0.0247053597792823,0.0224319860779207,0.027092101857351,0.0102834147073208,0.00892838406406228,0.0117685950953108
World,NA,Women,2003,23.8869371074426,23.7975751989793,23.9757011621857,0.117986049397209,0.112761924531273,0.123203692214366,0.0361049291596248,0.0334559200541853,0.0389357089692125,0.107320123897035,0.0993326075263436,0.115682630998099,0.110063560234473,0.101524150962873,0.118829758225163,0.44087990314604,0.428482946718532,0.453836343668794,0.223750363425243,0.214184664306463,0.233677208781634,0.0818811202375842,0.0768277254291283,0.0869119026698718,0.025385256303078,0.0230988598613464,0.0277677436569947,0.0107196728565469,0.00931882006334088,0.0122256743756465
World,NA,Women,2004,23.9533136242714,23.8671890287101,24.039427282734,0.120549368769323,0.115239613366152,0.125926388545316,0.0372565192648791,0.0345707962305299,0.0400625729856553,0.105983629201326,0.0979003654089328,0.114355547840474,0.108636073138696,0.10008480936342,0.117373253355939,0.439103013828103,0.426535006211149,0.45199826706814,0.225727915162552,0.21620941570512,0.235655112504733,0.0832928495044437,0.0782729005078384,0.0883955915788658,0.0260856703867761,0.0237499619834536,0.0285250491567014,0.011170848878103,0.00973099684132412,0.0127005135699274
World,NA,Women,2005,24.019642186062,23.9344927907636,24.105168658085,0.123188190959108,0.117704977915843,0.128644723987938,0.0384489209355494,0.0357162154856986,0.0412630392570954,0.104618287364982,0.0964496860309895,0.113020623589011,0.107214139313356,0.0987111523956226,0.116090716588535,0.437267390252396,0.42450189566642,0.4504009762326,0.227711992210157,0.218057741570138,0.237758892244723,0.0847392700235584,0.0795805756258568,0.0899485760349173,0.0268086498918585,0.0244237826005561,0.0293246003369295,0.0116402710436909,0.0101789557572791,0.0132040634804031
World,NA,Women,2006,24.0863558721943,24.0025745003538,24.1737045664229,0.125910681672885,0.120321520619857,0.13152802987036,0.0396893743085187,0.0368957033885352,0.0426390931293485,0.103228583164437,0.0949708106540456,0.111744794305837,0.105800903728581,0.0971873158651267,0.114777110965847,0.435370095988904,0.422148765146085,0.448758950750098,0.229689735545193,0.219802911041249,0.239940120729094,0.0862213073643661,0.0809292887085407,0.0916598006473581,0.0275596066482128,0.0250840626588868,0.0301170230015801,0.0121297676603059,0.010628551258536,0.0137471522501851
World,NA,Women,2007,24.1539214996353,24.0681117374208,24.2415364979904,0.128716453323129,0.122867256835212,0.134543177121258,0.0409802259237706,0.0380743950646168,0.044052418061083,0.101824997858296,0.0935588141936757,0.110602062274029,0.104400684945072,0.0956561637329775,0.113444475809454,0.433405284509724,0.419801891538994,0.447085369268355,0.23165257946378,0.221526800521629,0.242216942040224,0.087736227399358,0.0822681959428429,0.09340681245704,0.0283379514471039,0.0257759758579489,0.0310086132749557,0.0126422744766668,0.0110977946882287,0.0143292230725748
World,NA,Women,2008,24.2218805781818,24.133616993883,24.3112671672553,0.131596196168406,0.125430796584654,0.137725645020968,0.0423195694472295,0.0392779246382629,0.0455392921769038,0.100424890707639,0.0918124422985242,0.109424929352542,0.103020972429368,0.0940753344824307,0.112281422938011,0.431362780369831,0.417195751721241,0.445601696542909,0.233595160424757,0.22302026656971,0.244548251696957,0.0892766267211762,0.0835151952145719,0.0952070134798839,0.0291420444440253,0.0264677272678409,0.0319459962006889,0.0131775250032042,0.0115579288383082,0.0149131513117757
World,NA,Women,2009,24.2897646233452,24.1972759654108,24.3826416402231,0.134539863822525,0.128003217274675,0.141053153800828,0.0437036046177642,0.0405004069246925,0.0471221443170118,0.0990471239932477,0.090280753529873,0.108318601403588,0.101661772100471,0.0923344886854432,0.111390094517655,0.429237142560223,0.414344542118017,0.44396302519994,0.235514097623534,0.224660964767164,0.246891447037836,0.0908362592047606,0.0847533730762943,0.0971430380685659,0.0299691191201104,0.0271644532900317,0.0329141490547915,0.0137344854976539,0.012013239276733,0.0155904849007515
World,NA,Women,2010,24.3568552386011,24.2582111853629,24.4534272674344,0.137540139613572,0.130690862138957,0.144660014758441,0.0451285527577234,0.0417237199725889,0.0487790721735911,0.0977038618582617,0.0885602130539199,0.10735359759515,0.100323753363514,0.0906928871788123,0.110534163307538,0.427034376217169,0.411308675983347,0.44239398740225,0.237397869047483,0.225830781258899,0.249483098001432,0.092411586855849,0.0859640076743677,0.0991933302792838,0.0308159811953772,0.0278514709296433,0.0339385379704476,0.0143125715623462,0.0124545852069372,0.0163244703081314
World,NA,Women,2011,24.4231358070633,24.3140628490016,24.5285516938646,0.140595484074517,0.133267805857437,0.148209347340846,0.0465964208495174,0.0429679362886208,0.0505260052688816,0.0964003121143565,0.0866787993870042,0.106472582042635,0.099011968971146,0.0889774751499055,0.109675017454769,0.424750778757101,0.408312171309468,0.440862590476107,0.23924145618288,0.226899002841795,0.252131575225615,0.0939990632249994,0.0871102550137371,0.10126737684633,0.0316818251304077,0.0285200940282605,0.0350264760547166,0.0149145957191098,0.0128831333755634,0.0170586367955562
World,NA,Women,2012,24.4890158814007,24.3668551579305,24.6079140421049,0.143715135241153,0.135881691615094,0.151875269346167,0.0481151255749998,0.0441839921074891,0.0523361750494278,0.0951385984284872,0.0849393103350987,0.105840585167879,0.0977331825039329,0.0871926582514142,0.109014317225049,0.422375449704981,0.405093235960064,0.439451579779146,0.241037634221446,0.227798896416452,0.2549128225808,0.0956000096661529,0.0881164833733687,0.103508094049746,0.0325717732826775,0.0291334235511145,0.0362112731946603,0.0155433522923223,0.0133411915273135,0.0178691102741694
World,NA,Women,2013,24.5549531924537,24.4176564056393,24.6910092038605,0.146908628020996,0.138307440771594,0.155706217983932,0.049693499928724,0.0454443977184632,0.05424625925925,0.0939193039012071,0.0832421579358051,0.105279827307033,0.096484351665262,0.0853703147671875,0.108449599860422,0.419907539345092,0.40185633283149,0.437806476375994,0.242780177167443,0.228414912674826,0.257625803993628,0.097215128092272,0.0892292819322653,0.105774798667133,0.0334900342326846,0.0298240573805679,0.0374475445615985,0.0162034656960395,0.0138028628919116,0.0187686153399634
World,NA,Women,2014,24.6207363249466,24.4662540857469,24.7751790483969,0.150189750955863,0.140839547920489,0.159614910053973,0.0513379770957243,0.0467037578449805,0.0562643808085916,0.0927394825745965,0.081439800529329,0.104832128052227,0.0952648422486368,0.0836065365147493,0.108086743558802,0.417335678718416,0.398084982460835,0.436740157341502,0.244470245602488,0.229105105800415,0.26070414568814,0.0988517738601386,0.0902102070730242,0.108077501638258,0.034439107870891,0.0304969380410517,0.0387346228032869,0.0168988692248333,0.0142774941407764,0.0197270417770901
World,NA,Women,2015,24.6863958496937,24.5097983870414,24.8643220360088,0.153556972042681,0.14344575666286,0.163972113387831,0.053053144163262,0.047995674581266,0.0584737948789684,0.0915874765372942,0.0795846396794122,0.104421910562625,0.0940731705008165,0.0818443742617343,0.107701424285925,0.414675603406775,0.394189813155581,0.435529427622238,0.246106777612433,0.22951843887076,0.263372550348836,0.100503827879419,0.0911454896948258,0.110390437162885,0.035421080255151,0.0311258603348669,0.0400939761779026,0.017632063908111,0.0147738012560629,0.0207597381374353
World,NA,Women,2016,24.7516058975409,24.5513703014353,24.9547652914921,0.15700948739476,0.14601016298142,0.168470326233227,0.0548425060471519,0.0492954313436081,0.06065694989054,0.0904631553364098,0.0777503564551632,0.104222546350644,0.0929115199344517,0.0800976183886141,0.107307063558226,0.411936486505029,0.38999120873,0.434382361453251,0.247679350929349,0.230053901633222,0.266408372408965,0.102166981347608,0.0920500827390622,0.112851055986197,0.0364361300265445,0.0317012298859074,0.0415808892272305,0.0184063760206073,0.015256750693787,0.0218807698596438
